dataset,feature_mode,method,detection_type,k,event_id,node,event,event_start,event_end,detected,first_alarm_timestamp,detection_delay_seconds
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,2,7,leaf7,clearBGP,1519073761.0,1519074061.0,True,1519074028.0,267.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,2,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074389.0,21.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,2,9,spine2,clearBGP,1519074975.0,1519075275.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,2,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075607.0,24.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,2,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076202.0,11.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069534.0,25.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070132.0,15.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071343.0,12.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071941.0,2.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072570.0,24.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,7,leaf7,clearBGP,1519073761.0,1519074061.0,True,1519074034.0,273.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074395.0,27.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,9,spine2,clearBGP,1519074975.0,1519075275.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075613.0,30.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,3,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076207.0,16.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069539.0,30.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070137.0,20.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071348.0,17.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071968.0,29.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072576.0,30.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074400.0,32.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,9,spine2,clearBGP,1519074975.0,1519075275.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075618.0,35.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,4,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076213.0,22.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069544.0,35.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070143.0,26.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071354.0,23.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071974.0,35.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072581.0,35.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074406.0,38.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,9,spine2,clearBGP,1519074975.0,1519075275.0,False,,
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075623.0,40.0
bgpclear_no_traffic_2hourRun,DataPlane,DenStream,temporal,5,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076218.0,27.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,1,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867185.0,0.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,1,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867485.0,6.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,1,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867787.0,5.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,1,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868094.0,5.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,1,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868135.0,8.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,1,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868391.0,9.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,1,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868432.0,0.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,1,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868495.0,0.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,2,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867189.0,4.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,2,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867485.0,6.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,2,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867787.0,5.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,2,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868098.0,9.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,2,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868135.0,8.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,2,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868387.0,5.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,2,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868432.0,0.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,2,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868495.0,0.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,3,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867206.0,21.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,3,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867493.0,14.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,3,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867799.0,17.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,3,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868098.0,9.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,3,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868127.0,0.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,3,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868396.0,14.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,3,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868432.0,0.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,3,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868508.0,13.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,4,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867219.0,34.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,4,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867497.0,18.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,4,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867799.0,17.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,4,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868098.0,9.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,4,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868152.0,25.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,4,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868404.0,22.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,4,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868453.0,21.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,4,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868529.0,34.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,5,0,leaf1,clearBGP,1501867185.0,1501867411.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,spatial,5,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867594.0,115.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,5,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867799.0,17.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,5,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868107.0,18.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,5,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868156.0,29.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,5,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868421.0,39.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,5,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868457.0,25.0
bgpclear_second,CompleteFeatures,DBSCAN,spatial,5,7,spine3,clearBGP,1501868495.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,1,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867185.0,0.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,1,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867485.0,6.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,1,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867787.0,5.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,1,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868094.0,5.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,1,4,leaf8,clearBGP,1501868127.0,1501868343.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,1,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868387.0,5.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,1,6,spine2,clearBGP,1501868432.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,1,7,spine3,clearBGP,1501868495.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,2,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867189.0,4.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,2,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867489.0,10.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,2,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867791.0,9.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,2,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868098.0,9.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,2,4,leaf8,clearBGP,1501868127.0,1501868343.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,2,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868391.0,9.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,2,6,spine2,clearBGP,1501868432.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,2,7,spine3,clearBGP,1501868495.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,3,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867193.0,8.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,3,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867493.0,14.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,3,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867795.0,13.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,3,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868103.0,14.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,3,4,leaf8,clearBGP,1501868127.0,1501868343.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,3,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868396.0,14.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,3,6,spine2,clearBGP,1501868432.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,3,7,spine3,clearBGP,1501868495.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,4,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867198.0,13.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,4,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867497.0,18.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,4,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867799.0,17.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,4,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868107.0,18.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,4,4,leaf8,clearBGP,1501868127.0,1501868343.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,4,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868400.0,18.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,4,6,spine2,clearBGP,1501868432.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,4,7,spine3,clearBGP,1501868495.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,5,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867202.0,17.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,5,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867501.0,22.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,5,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867804.0,22.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,5,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868111.0,22.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,5,4,leaf8,clearBGP,1501868127.0,1501868343.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,5,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868404.0,22.0
bgpclear_second,CompleteFeatures,DBSCAN,temporal,5,6,spine2,clearBGP,1501868432.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DBSCAN,temporal,5,7,spine3,clearBGP,1501868495.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DenStream,spatial,1,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867185.0,0.0
bgpclear_second,CompleteFeatures,DenStream,spatial,1,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867485.0,6.0
bgpclear_second,CompleteFeatures,DenStream,spatial,1,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867787.0,5.0
bgpclear_second,CompleteFeatures,DenStream,spatial,1,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868094.0,5.0
bgpclear_second,CompleteFeatures,DenStream,spatial,1,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868144.0,17.0
bgpclear_second,CompleteFeatures,DenStream,spatial,1,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868391.0,9.0
bgpclear_second,CompleteFeatures,DenStream,spatial,1,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868432.0,0.0
bgpclear_second,CompleteFeatures,DenStream,spatial,1,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868495.0,0.0
bgpclear_second,CompleteFeatures,DenStream,spatial,2,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867185.0,0.0
bgpclear_second,CompleteFeatures,DenStream,spatial,2,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867485.0,6.0
bgpclear_second,CompleteFeatures,DenStream,spatial,2,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867787.0,5.0
bgpclear_second,CompleteFeatures,DenStream,spatial,2,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868094.0,5.0
bgpclear_second,CompleteFeatures,DenStream,spatial,2,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868135.0,8.0
bgpclear_second,CompleteFeatures,DenStream,spatial,2,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868383.0,1.0
bgpclear_second,CompleteFeatures,DenStream,spatial,2,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868432.0,0.0
bgpclear_second,CompleteFeatures,DenStream,spatial,2,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868495.0,0.0
bgpclear_second,CompleteFeatures,DenStream,spatial,3,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867206.0,21.0
bgpclear_second,CompleteFeatures,DenStream,spatial,3,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867485.0,6.0
bgpclear_second,CompleteFeatures,DenStream,spatial,3,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867799.0,17.0
bgpclear_second,CompleteFeatures,DenStream,spatial,3,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868098.0,9.0
bgpclear_second,CompleteFeatures,DenStream,spatial,3,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868127.0,0.0
bgpclear_second,CompleteFeatures,DenStream,spatial,3,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868383.0,1.0
bgpclear_second,CompleteFeatures,DenStream,spatial,3,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868432.0,0.0
bgpclear_second,CompleteFeatures,DenStream,spatial,3,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868508.0,13.0
bgpclear_second,CompleteFeatures,DenStream,spatial,4,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867219.0,34.0
bgpclear_second,CompleteFeatures,DenStream,spatial,4,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867485.0,6.0
bgpclear_second,CompleteFeatures,DenStream,spatial,4,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867799.0,17.0
bgpclear_second,CompleteFeatures,DenStream,spatial,4,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868098.0,9.0
bgpclear_second,CompleteFeatures,DenStream,spatial,4,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868152.0,25.0
bgpclear_second,CompleteFeatures,DenStream,spatial,4,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868404.0,22.0
bgpclear_second,CompleteFeatures,DenStream,spatial,4,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868453.0,21.0
bgpclear_second,CompleteFeatures,DenStream,spatial,4,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868529.0,34.0
bgpclear_second,CompleteFeatures,DenStream,spatial,5,0,leaf1,clearBGP,1501867185.0,1501867411.0,False,,
bgpclear_second,CompleteFeatures,DenStream,spatial,5,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867594.0,115.0
bgpclear_second,CompleteFeatures,DenStream,spatial,5,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867799.0,17.0
bgpclear_second,CompleteFeatures,DenStream,spatial,5,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868107.0,18.0
bgpclear_second,CompleteFeatures,DenStream,spatial,5,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868156.0,29.0
bgpclear_second,CompleteFeatures,DenStream,spatial,5,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868421.0,39.0
bgpclear_second,CompleteFeatures,DenStream,spatial,5,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868457.0,25.0
bgpclear_second,CompleteFeatures,DenStream,spatial,5,7,spine3,clearBGP,1501868495.0,1501868714.0,False,,
bgpclear_second,CompleteFeatures,DenStream,temporal,1,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867185.0,0.0
bgpclear_second,CompleteFeatures,DenStream,temporal,1,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867485.0,6.0
bgpclear_second,CompleteFeatures,DenStream,temporal,1,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867787.0,5.0
bgpclear_second,CompleteFeatures,DenStream,temporal,1,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868094.0,5.0
bgpclear_second,CompleteFeatures,DenStream,temporal,1,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868325.0,198.0
bgpclear_second,CompleteFeatures,DenStream,temporal,1,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868383.0,1.0
bgpclear_second,CompleteFeatures,DenStream,temporal,1,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868641.0,209.0
bgpclear_second,CompleteFeatures,DenStream,temporal,1,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868673.0,178.0
bgpclear_second,CompleteFeatures,DenStream,temporal,2,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867189.0,4.0
bgpclear_second,CompleteFeatures,DenStream,temporal,2,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867489.0,10.0
bgpclear_second,CompleteFeatures,DenStream,temporal,2,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867791.0,9.0
bgpclear_second,CompleteFeatures,DenStream,temporal,2,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868098.0,9.0
bgpclear_second,CompleteFeatures,DenStream,temporal,2,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868329.0,202.0
bgpclear_second,CompleteFeatures,DenStream,temporal,2,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868387.0,5.0
bgpclear_second,CompleteFeatures,DenStream,temporal,2,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868645.0,213.0
bgpclear_second,CompleteFeatures,DenStream,temporal,2,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868677.0,182.0
bgpclear_second,CompleteFeatures,DenStream,temporal,3,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867193.0,8.0
bgpclear_second,CompleteFeatures,DenStream,temporal,3,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867493.0,14.0
bgpclear_second,CompleteFeatures,DenStream,temporal,3,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867795.0,13.0
bgpclear_second,CompleteFeatures,DenStream,temporal,3,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868103.0,14.0
bgpclear_second,CompleteFeatures,DenStream,temporal,3,4,leaf8,clearBGP,1501868127.0,1501868343.0,True,1501868333.0,206.0
bgpclear_second,CompleteFeatures,DenStream,temporal,3,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868391.0,9.0
bgpclear_second,CompleteFeatures,DenStream,temporal,3,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868650.0,218.0
bgpclear_second,CompleteFeatures,DenStream,temporal,3,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868682.0,187.0
bgpclear_second,CompleteFeatures,DenStream,temporal,4,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867198.0,13.0
bgpclear_second,CompleteFeatures,DenStream,temporal,4,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867497.0,18.0
bgpclear_second,CompleteFeatures,DenStream,temporal,4,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867799.0,17.0
bgpclear_second,CompleteFeatures,DenStream,temporal,4,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868107.0,18.0
bgpclear_second,CompleteFeatures,DenStream,temporal,4,4,leaf8,clearBGP,1501868127.0,1501868343.0,False,,
bgpclear_second,CompleteFeatures,DenStream,temporal,4,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868396.0,14.0
bgpclear_second,CompleteFeatures,DenStream,temporal,4,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868654.0,222.0
bgpclear_second,CompleteFeatures,DenStream,temporal,4,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868686.0,191.0
bgpclear_second,CompleteFeatures,DenStream,temporal,5,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867202.0,17.0
bgpclear_second,CompleteFeatures,DenStream,temporal,5,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867501.0,22.0
bgpclear_second,CompleteFeatures,DenStream,temporal,5,2,spine2,clearBGP,1501867782.0,1501868006.0,True,1501867804.0,22.0
bgpclear_second,CompleteFeatures,DenStream,temporal,5,3,leaf2,clearBGP,1501868089.0,1501868343.0,True,1501868111.0,22.0
bgpclear_second,CompleteFeatures,DenStream,temporal,5,4,leaf8,clearBGP,1501868127.0,1501868343.0,False,,
bgpclear_second,CompleteFeatures,DenStream,temporal,5,5,spine1,clearBGP,1501868382.0,1501868714.0,True,1501868400.0,18.0
bgpclear_second,CompleteFeatures,DenStream,temporal,5,6,spine2,clearBGP,1501868432.0,1501868714.0,True,1501868690.0,258.0
bgpclear_second,CompleteFeatures,DenStream,temporal,5,7,spine3,clearBGP,1501868495.0,1501868714.0,True,1501868691.0,196.0
bgpclear_second,CompleteFeatures,MiniBatchKMeans,spatial,1,0,leaf1,clearBGP,1501867185.0,1501867411.0,True,1501867185.0,0.0
bgpclear_second,CompleteFeatures,MiniBatchKMeans,spatial,1,1,leaf6,clearBGP,1501867479.0,1501867701.0,True,1501867480.0,1.0
